,Age & BMI,"HRV
(average of nights)"
fBin__469,0.024454465834855152,0.02721269399090815
fBin__470,-0.0013434249354687,0.04244408090613845
fBin__472,-0.01559499697797985,-0.01718747869309405
fBin__477,0.015108254848457,0.031538487646178504
fBin__479,-0.011538462526608749,-0.00334057087878185
fBin__480,0.02561811947451115,0.0487934343677868
fBin__482,0.08915296744894194,0.04702603618120965
fBin__483,0.0250109505025563,0.032785866563599844
fBin__485,0.004221898446369551,0.003572898926422
fBin__486,0.040636060687741754,0.03954036542468265
fBin__487,0.0711263131355932,0.08044843653119979
fBin__489,0.06975947717448791,0.04696910648435465
fBin__490,0.02110693622892435,0.048116897645586604
fBin__491,0.0292670128948053,0.041888217014967796
fBin__497,0.0160134052738103,-0.0098104782706478
fBin__503,0.06456745454179555,0.04954483966344355
fBin__504,0.11715664103750645,0.0830282978047809
fBin__508,-0.02881846834739405,0.0756384605587893
fBin__513,0.043183037333164,0.03795862720519355
fBin__517,0.02152281438548405,0.037554523246932495
fBin__518,0.00429978251677675,0.038086702305442546
fBin__519,0.00215276825509955,0.06528355132893945
fBin__520,0.05363556537444065,0.01151657443731835
fBin__521,0.05112308464177945,0.05293005793567395
fBin__524,0.0347611460225854,0.0272059709642426
fBin__525,0.0231046426228474,-0.00117110070454915
fBin__526,0.048991994599151004,0.041027108552247796
fBin__527,0.04922496917877685,0.02467922664208435
fBin__528,0.015229485176161399,0.00028696979866015703
fBin__529,0.0785868095434447,0.0751329687359404
fBin__53,0.0042544712858417,-0.02492153557869655
fBin__530,0.09504118333689275,0.0742180199130178
fBin__531,0.13148806324184795,0.08962937027382864
fBin__532,-0.02260497642421915,-0.0052033262795926
fBin__533,-0.00962289804332735,0.03343174110411695
fBin__534,-0.02732050678399625,0.0199213301300254
fBin__535,0.01912448649114715,-0.02488910553251885
fBin__536,0.010321372003700799,0.020121114587975553
fBin__537,0.04059916680846095,0.0619642867892365
fBin__538,0.0791208003933811,0.053976840933714396
fBin__539,0.0033625094888005,-0.0054306265507189505
fBin__541,0.10719735673405364,0.1137158763384077
fBin__546,0.0626639472380114,0.03886888923918335
fBin__549,0.00945211501242855,0.02559397386411475
fBin__55,0.0160396695331707,0.00944577099031375
fBin__555,0.03362296900688315,-0.0030277751237073
fBin__56,0.0167010638103349,0.0022224798460751
fBin__564,0.011323326959306549,0.02216074402925605
fBin__565,0.047649929501223154,0.049541608603160356
fBin__566,0.0222800825853898,0.06393365962642875
fBin__569,0.053621673292841704,0.0285835889443114
fBin__571,0.0049208065405542,0.00686601881324355
fBin__573,0.00500086692286505,0.0663139197869877
fBin__577,0.0074200790237021995,0.0284277930330784
fBin__579,-0.0070498839870784,0.0415305462081194
fBin__583,-0.01039408443830585,0.0104469857731582
fBin__584,-0.022227308039175803,0.03704489848273615
fBin__586,0.010715536314637949,0.0176054061485196
fBin__588,-0.01427897499954555,0.01528727702534455
fBin__589,0.01780194331575745,0.0318050535909318
fBin__59,0.045137355539026106,-0.0141843832745003
fBin__590,0.00065458153890665,0.01511023784584665
fBin__592,0.0677167987428102,0.04285599096039975
fBin__594,-0.022136629124272,0.01687793922974625
fBin__595,0.01987232701467355,0.0307304855589589
fBin__597,0.00653898834764265,0.032678380304924204
fBin__598,0.0955065397439544,0.04687086396333725
fBin__600,0.005292798656753301,0.0515439082095707
fBin__601,-0.01476082901905915,0.01421047521220705
fBin__602,0.0769194106837883,0.04849257694766025
fBin__605,0.048180039502828356,0.019900832026455748
fBin__606,0.00354062101751855,0.023607925810694402
fBin__611,0.0259172804295205,-0.0070636133767051495
fBin__613,0.06109060712589025,0.03952675590094515
fBin__614,0.0112983907538065,-0.00044837007651915003
fBin__616,0.0390322352787575,0.005528596734310149
fBin__619,0.0188692518557213,0.0435437380752834
fBin__625,0.0348777974599781,0.01393384419602385
fBin__627,0.0261326643373714,0.022939630791538747
fBin__69,-0.00582379883596595,0.0249631977564857
fBin__70,0.0092941917659548,0.0042550229039488505
fBin__71,0.020151619018440252,0.005567934829116749
fBin__72,0.0148633120887579,0.012582791387229151
fBin__73,0.034676875543705105,0.06051141465764835
fBin__76,-0.0008289418032959501,0.023246478649347098
fBin__83,0.0262014540864297,0.0282790316773806
fBin__84,0.01768631120379015,0.006301941545586449
fBin__86,0.0938806372497343,0.0673346281747492
fBin__88,-0.02207078122455585,0.0010111463478217
fBin__94,0.10964299220831195,0.07645022093987786
fBin__95,0.0008342797754384999,0.0441644516002213
fBin__96,0.00455910801342885,-0.0037822984345896
fBin__97,0.02907582725204365,0.006525299254546899
fBin__99,0.01322495720176275,0.02641157314211235
