,Age & BMI,"HRV
(average of nights)"
fBin__71,0.012284914549298195,0.012284914549298195
fBin__72,0.012509325041488587,0.012509325041488587
fBin__73,0.012597617562547467,0.012597617562547467
fBin__76,0.012823025491363316,0.012823025491363316
fBin__83,0.01072862995612869,0.01072862995612869
fBin__84,0.012196158524997426,0.012196158524997426
fBin__86,0.012826306632232469,0.012826306632232469
fBin__88,0.012490458126471067,0.012490458126471067
fBin__94,0.011714434312933023,0.011714434312933023
fBin__95,0.013329229304742783,0.013329229304742783
fBin__96,0.01164113681039822,0.01164113681039822
fBin__97,0.01409519298769809,0.01409519298769809
fBin__99,0.011127106373006726,0.011127106373006719
